시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
C10,부산광역시교육청,7201027,모라중학교,Mora Middle School,중학교,부산광역시,부산광역시북부교육지원청,공립,46928 ,부산광역시 사상구 백양대로 936,(모라동/ 모라중학교),051-327-3017,http://school.busanedu.net/mora-m/main.do,남여공학,051-327-3229,  ,N,일반계,,전기,주간,19890106,19890106,20230615
C10,부산광역시교육청,7201076,모라초등학교,Mora Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46918 ,부산광역시 사상구 모라로64번길 46,(모라동/ 모라초등학교),051-310-7400,http://www.mora.es.kr/,남여공학,051-302-8145,  ,N,일반계,,전기,주간,19540401,19540401,20230615
C10,부산광역시교육청,7201077,모산초등학교,Mosan Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46934 ,부산광역시 사상구 모라로110번길 93,(모라동/ 모산초등학교),051-329-4000,,남여공학,051-312-1612,  ,N,일반계,,전기,주간,19920229,19920229,20230615
C10,부산광역시교육청,7211211,모전중학교,Mojeon Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,46008 ,부산광역시 기장군 정관읍 정관1로 9,/ 모전중학교 (정관읍),051-750-9300,http://mojeon.ms.kr,남여공학,051-750-9394,,N,,,전기,주간,20140301,20140301,20230615
C10,부산광역시교육청,7211200,모전초등학교,SCHOOL,초등학교,부산광역시,부산광역시해운대교육지원청,공립,46008 ,부산광역시 기장군 정관읍 정관1로 17,/ 모전초등학교 (정관읍),051-720-6701,http://bsmojeon.es.kr,남여공학,051-728-7386,,N,,,전기,주간,20130301,20130501,20230615
C10,부산광역시교육청,7171096,몰운대초등학교,Morundae Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49497 ,부산광역시 사하구 다대낙조2길 110,(다대동/몰운대초등학교),051-290-3300,http://morundae.es.kr/ ,남여공학,051-290-3397,,N,,,전기,주간,20070824,20080301,20230615
C10,부산광역시교육청,7211090,무정초등학교,Mujeong elementary school,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48040 ,부산광역시 해운대구 반여로 68-11,/ 무정초등학교 (반여동),051-520-1310,http://www.bsmj.es.kr,남여공학,051-531-7912,  ,N,일반계,,전기,주간,20050301,20050301,20230615
C10,부산광역시교육청,7150098,문현여자고등학교,Mun Hyun Girls High School,고등학교,부산광역시,부산광역시교육청,공립,48409 ,부산광역시 남구 고동골로 86-41,(문현동/ 문현여자고등학교),051-630-1500,http://www.munhyun.hs.kr,여,051-630-1501,일반고,N,일반계,,전기,주간,19830110,19830110,20230615
C10,부산광역시교육청,7181083,문현여자중학교,Munhyeon Girls Middle School,중학교,부산광역시,부산광역시남부교육지원청,공립,48410 ,부산광역시 남구 고동골로59번길 46,(문현동/ 문현여자중학교),051-647-2363,http://www.munhyeon-gm.ms.kr,여,051-645-5939,  ,N,일반계,,전기,주간,19751114,19751114,20230615
C10,부산광역시교육청,7181030,문현초등학교,Moonhyun Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,48409 ,부산광역시 남구 고동골로 86-13,(문현동/ 문현초등학교),051-646-8565,http://www.moonhyun.es.kr,남여공학,051-647-4707,,N,일반계,,전기,주간,19661028,19661028,20230615
C10,부산광역시교육청,7191071,미남초등학교,Minam Elementary School,초등학교,부산광역시,부산광역시동래교육지원청,공립,47826 ,부산광역시 동래구 충렬대로100번길 83,(온천동/ 미남초등학교),051-504-9666,http://minam.es.kr/,남여공학,051-503-3854,,N,일반계,,전기,주간,19840301,19840406,20230615
C10,부산광역시교육청,7211048,민락초등학교,Minlak Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48275 ,부산광역시 수영구 광남로257번길 12,(민락동/민락초등학교),051-752-8694,minlak.es.kr,남여공학,051-753-5702,,N,일반계,,전기,주간,19770901,19770901,20230615
C10,부산광역시교육청,7211049,민안초등학교,Minan Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48274 ,부산광역시 수영구 감포로38번길 33,(민락동/ 민안초등학교),051-751-3931,http://minan.es.kr,남여공학,051-753-4031,  ,N,일반계,,전기,주간,19850301,19850301,20230615
C10,부산광역시교육청,7211050,반산초등학교,Bansan Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48051 ,부산광역시 해운대구 재반로 171,(재송동/ 반산초등학교),051-780-2000,http://www.bansan.es.kr/,남여공학,051-781-0845,,N,일반계,,전기,주간,19900301,19900301,20230615
C10,부산광역시교육청,7211051,반석초등학교,Bansuk Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48032 ,부산광역시 해운대구 선수촌로207번길 14,(반여동/ 반석초등학교),051-523-8171,http://bansuk.es.kr,남여공학,051-526-0183,  ,N,일반계,,전기,주간,19980301,19980301,20230615
C10,부산광역시교육청,7211025,반송여자중학교,Bansong Girls Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,48000 ,부산광역시 해운대구 운봉길 113,(반송동/ 반송여자중학교),051-540-5400,http://www.bansongg.ms.kr,여,051-544-9991,  ,N,일반계,,전기,주간,19790414,19790414,20230615
C10,부산광역시교육청,7211013,반송중학교,Bansong Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,48000 ,부산광역시 해운대구 반송로911번길 59,(반송동/ 반송중학교),051-540-0300,bansong.ms.kr,남,051-544-4722,,N,일반계,,전기,주간,19740105,19740105,20230709
C10,부산광역시교육청,7211052,반송초등학교,Bansong Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48018 ,부산광역시 해운대구 아랫반송로30번길 37-16,(반송동) 반송초등학교,051-540-5800,http://www.bansong.es.kr,남여공학,051-544-1120,  ,N,일반계,,전기,주간,19690217,19690217,20230615
C10,부산광역시교육청,7211027,반안중학교,Banan Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,48046 ,부산광역시 해운대구 명장로67번길 40-32,(반여동/ 반안중학교),051-520-0954,school.busanedu.net/banan-m/,남여공학,051-521-1795,  ,N,일반계,,전기,주간,20020301,20020301,20230615
C10,부산광역시교육청,7211087,반안초등학교,Banan Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48046 ,부산광역시 해운대구 명장로67번길 40-42,/ 반안초등학교 (반여동),051-520-0801,http://www.banan.es.kr,남여공학,051-521-1694,  ,N,일반계,,전기,주간,20020301,20020301,20230615
C10,부산광역시교육청,7150383,반여고등학교,Banyeo High School,고등학교,부산광역시,부산광역시교육청,공립,48036 ,부산광역시 해운대구 반여로 136,(반여동/ 반여고등학교),051-520-1730,http://school.busanedu.net/banyeo-h/main.do,남여공학,051-526-0365,일반고,N,일반계,,후기,주간,20031216,20031216,20230615
C10,부산광역시교육청,7211014,반여중학교,Banyo Middle School,중학교,부산광역시,부산광역시해운대교육지원청,공립,48026 ,부산광역시 해운대구 재반로256번길 57-12,(반여동/ 반여중학교),051-713-1700,http://www.banyo.ms.kr,남여공학,051-781-2991,  ,N,일반계,,전기,주간,19910513,19910513,20230615
C10,부산광역시교육청,7211053,반여초등학교,Banyeo Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48036 ,부산광역시 해운대구 재반로 301,/ 반여초등학교 ,051-520-0400,http://www.banyeo.es.kr,남여공학,051-520-0404,,N,일반계,,전기,주간,19740305,19740305,20230615
C10,부산광역시교육청,7211224,방곡초등학교,Banggok Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,46022 ,부산광역시 기장군 정관면 정관덕산길 61,(정관면),051-780-7600,http://banggok.es.kr,남여공학,051-727-7941,,N,,,전기,주간,20160301,20160301,20230615
C10,부산광역시교육청,7211054,배산초등학교,Baesan Elementary School,초등학교,부산광역시,부산광역시해운대교육지원청,공립,48201 ,부산광역시 수영구 망미배산로48번길 85-15,(망미동/ 배산초등학교),051-754-5930,http://www.baesan.es.kr,남여공학,051-754-5131,  ,N,일반계,,전기,주간,19811229,19811229,20230615
C10,부산광역시교육청,7201078,배영초등학교,Baeyeong Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46723 ,부산광역시 강서구 공항로339번길 260,/ 배영초등학교 (대저2동),051-971-4428,baeyeong.es.kr,남여공학,051-971-4430,  ,N,일반계,,전기,주간,19460430,19460430,20230615
C10,부산광역시교육청,7150136,배정고등학교,Baejeong High School,고등학교,부산광역시,부산광역시교육청,사립,48477 ,부산광역시 남구 장고개로85번길 14-16,(문현동/배정고등학교),051-632-4743,http://baejeong.hs.kr/,남,051-632-4880,일반고,N,일반계,,전기,주간,19521005,19521005,20230615
C10,부산광역시교육청,7150625,배정미래고등학교,Baejeong Mirae High School,고등학교,부산광역시,부산광역시교육청,사립,48477 ,부산광역시 남구 장고개로85번길 14-40,/ 배정미래고등학교 (문현동/ 배정미래고등학교),051-635-2291-2,http://mr.hs.kr,남여공학,051-647-9411,특성화고,N,전문계,,전기,주간,19730226,19731002,20230615
C10,부산광역시교육청,7201079,백산초등학교,Baeksan Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46563 ,부산광역시 북구 덕천로259번길 23,(만덕동/ 백산초등학교),051-330-8900,www.baeksan.es.kr,남여공학,051-338-4503,  ,N,일반계,,전기,주간,19900301,19900301,20230615
C10,부산광역시교육청,7201028,백양중학교,Paekyang Middle School,중학교,부산광역시,부산광역시북부교육지원청,공립,46614 ,부산광역시 북구 상리로 70,/ 백양중학교 (만덕동/ 백양중학교),051-336-9655,www.paekyang.ms.kr,남여공학,051-337-0482,  ,N,일반계,,전기,주간,19841229,19841229,20230615
C10,부산광역시교육청,7201080,백양초등학교,Baekyang Elementary School,초등학교,부산광역시,부산광역시북부교육지원청,공립,46611 ,부산광역시 북구 상리로18번길 12,(만덕동/ 백양초등학교),051-310-5500,http://baekyang.es.kr/,남여공학,051-343-3139,  ,N,일반계,,전기,주간,19840130,19840130,20230615
C10,부산광역시교육청,7181031,백운초등학교,Baekwoon Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,48570 ,부산광역시 남구 동명로 76,(용호동/ 백운초등학교),051-7908-700,http://www.baekwoon.es.kr,남여공학,051-622-5271,,N,일반계,,전기,주간,19811222,19820607,20230615
C10,부산광역시교육청,7181032,범일초등학교,Beomil Elementary School,초등학교,부산광역시,부산광역시남부교육지원청,공립,48761 ,부산광역시 동구 증산서로 55,(범일동/ 범일초등학교),051-630-6000,http://beom-il.es.kr,남여공학,051-647-9593,,N,일반계,,전기,주간,19560401,19560401,20240310
C10,부산광역시교육청,7171092,보림초등학교,Borim elementary school,초등학교,부산광역시,부산광역시서부교육지원청,공립,49473 ,부산광역시 사하구 장림로161번길 20,(장림동/ 보림초등학교),051-260-1900,school.busanedu.net/borim-e,남여공학,051-260-1927,  ,N,일반계,,전기,주간,20050301,20050506,20230615
C10,부산광역시교육청,7171094,보수초등학교,Bosu Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,48962 ,부산광역시 중구 흑교로 74,(보수동1가),051-255-7975,http://bosu.es.kr/,남여공학,051-248-1151,  ,N,일반계,,전기,주간,19530709,19530709,20230615
C10,부산광역시교육청,7171095,봉래초등학교,Bongrae Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,48922 ,부산광역시 중구 대영로 226번길 15호,(영주동/봉래초등학교),051-719-1500,http://pusanbongrae.es.kr/,남여공학,051-719-1599,,N,일반계,,전기,주간,18950523,19090604,20230615
C10,부산광역시교육청,7171060,봉삼초등학교,Bongsam Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49113 ,부산광역시 영도구 함지로79번길 39,(동삼동/ 봉삼초등학교),051-405-0916,http://bongsam.es.kr,남여공학,051-405-4222,  ,N,일반계,,전기,주간,19960301,19960301,20230615
C10,부산광역시교육청,7171061,봉학초등학교,Bonghak Elementary School,초등학교,부산광역시,부산광역시서부교육지원청,공립,49025 ,부산광역시 영도구 태종로 242,(청학동/봉학초등학교),051-410-0683,http://bonghak.es.kr/,남여공학,051-413-9726,,N,일반계,,전기,주간,19520407,19520407,20230615
C10,부산광역시교육청,7150397,부경고등학교,Bukyeong High School,고등학교,부산광역시,부산광역시교육청,공립,49210 ,부산광역시 서구 망양로33번길 12,(서대신동3가/ 부경고등학교),051-600-8500,http://www.saja.hs.kr/,남여공학,051-600-8599,일반고,N,일반계,,전기,주간,19451114,19451114,20230615
C10,부산광역시교육청,7191021,부곡여자중학교,Bugok girls Middle School,중학교,부산광역시,부산광역시동래교육지원청,공립,46305 ,부산광역시 금정구 가마실로 56,(부곡동/ 부곡여자중학교),051-510-5700,http://bugok-g.ms.kr,여,051-515-2150,  ,N,일반계,,전기,주간,19811228,19811014,20230615
