시도교육청구분코드,시도교육청구분명,행정구역명,학원교습소구분명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료내용,수강료공개여부,기숙사학원여부,시설도로명주소,시설도로명상세주소,시설도로명우편번호,전화번호,수정일자
C10,부산광역시교육청,남구,교습소,3000020883,청명국어교습소,20220415,20220415,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 분포로 115,", B동 326호, 327호 (용호동, 힐탑탑플레이스)",48515,051-638-9595,20231018
C10,부산광역시교육청,남구,교습소,3000011947,최강수학교습소,20121126,20121126,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,초등,보습, ,Y,N,부산광역시 남구 용호로 34,", 상가동 304호 (용호동,일신프리빌리지)",608763,,20231018
C10,부산광역시교육청,남구,교습소,3000014103,최강영어백년대계영어교습소,20150223,20150223,개원,        ,99991231,24,8,입시.검정 및 보습,보통교과,초등,보습, ,Y,N,부산광역시 남구 진남로 42,", 3층 (대연동)",608808,051-757-9146,20231018
C10,부산광역시교육청,남구,교습소,3000013683,최수학교습소,20140901,20140901,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,수학(초등A),보습, ,Y,N,부산광역시 남구 고동골로78번길 9,", 2층 (문현동)",608825,,20231018
C10,부산광역시교육청,남구,교습소,3000020610,케이엠기타스튜디오음악교습소,20220106,20220106,개원,        ,99991231,4,5,예능(대),예능(중),,음악, ,Y,N,부산광역시 남구 진남로25번길 3,", 2층 (대연동)",48439,,20231018
C10,부산광역시교육청,남구,교습소,3000012302,켈리(KELLY)영어교습소,20230619,20230623,개원,        ,        ,0,0,국제화,,,, ,Y, ,부산광역시 남구 수영로325번길 26,4층 일부,48432,,20231018
C10,부산광역시교육청,남구,교습소,3000017123,켈리영어교습소,20180223,20180223,개원,        ,99991231,12,4,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 유엔로 159,", 2층 일부 (대연동)",48505,,20231018
C10,부산광역시교육청,남구,교습소,3000021909,크리아트대연초원미술교습소,20230420,20230420,개원,        ,99991231,8,8,예능(대),예능(중),미술(고급)1,미술, ,Y,N,부산광역시 남구 진남로46번길 9,", 2층 (대연동)",48437,,20231018
C10,부산광역시교육청,남구,교습소,3000020816,큰수학교습소,20220317,20220317,개원,        ,99991231,54,9,입시.검정 및 보습,보통교과,수학(초등),보습,"수학(초등):400000, 수학(초등):320000, 수학(초등):230000, 수학(중등):500000, 수학(중등):600000, 수학(고등):540000",Y,N,부산광역시 남구 수영로 151,", 2층 일부  (대연동)",48453,,20231018
C10,부산광역시교육청,남구,교습소,3000021038,키키아트스튜디오미술교습소,20220628,20220628,개원,        ,99991231,18,9,예능(대),예능(중),,미술, ,Y,N,부산광역시 남구 수영로219번길 29,", 3층 일부 (대연동, 수성빌딩)",48439,,20231018
C10,부산광역시교육청,남구,교습소,3000020423,킨더트리미술교습소,20211109,20211109,개원,        ,99991231,36,4,예능(대),예능(중),고급A,미술, ,Y,N,부산광역시 남구 홍곡로320번길 132,", 9호, 10호 (용당동, 신대연코오롱하늘채아파트)",48537,,20231018
C10,부산광역시교육청,남구,교습소,3000019536,킴벌리영어교습소,20200923,20200923,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,영어(초등),보습,"영어(초등):250000, 영어(중등):350000, 영어(고등):420000",Y,N,부산광역시 남구 수영로 345,", 115동 117호 (대연동, 대연힐스테이트푸르지오)",48432,,20231018
C10,부산광역시교육청,남구,교습소,3000034243,타오리중국어교습소,20231121,20231121,개원,        ,        ,0,8,국제화,,,, ,Y, ,부산광역시 남구 수영로 312,", 1210호(대연동, 21 센츄리시티 오피스텔))",48508,,20231127
C10,부산광역시교육청,남구,교습소,3000017486,탑(Top)수학교습소,20180614,20180614,개원,        ,99991231,36,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 분포로 115,", A동 703호 일부 (용호동, 힐탑탑플레이스)",48515,051-611-5441,20231018
C10,부산광역시교육청,남구,교습소,3000014451,토쌤영어교습소,20150622,20150622,개원,        ,99991231,27,0,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 용호로216번가길 23,"3층(용호동,미광빌딩)",48568,,20231018
C10,부산광역시교육청,남구,교습소,3000017329,트리플영어교습소,20180413,20180413,개원,        ,99991231,18,9,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 황령대로319번가길 190-6,", 상가동 302호 (대연동, 대우그린아파트)",48426,051-625-0579,20231018
C10,부산광역시교육청,남구,교습소,3000034494,티투엠(T2M)수학교습소,20240216,20240216,개원,        ,        ,0,5,입시.검정 및 보습,,,, ,Y, ,부산광역시 남구 분포로 61,B동 B236호(용호동),48515,,20240317
C10,부산광역시교육청,남구,교습소,3000017424,파우스트영어교습소,20180524,20180524,개원,        ,99991231,24,6,입시.검정 및 보습,보통교과,영어(중등),보습,"영어(중등):270000, 영어(고등A):300000, 영어(고등B):350000, 영어(고등C):400000",Y,N,부산광역시 남구 수영로 135,", 주상가 A동 202호 (대연동, 대연롯데캐슬레전드)",48454,,20231018
C10,부산광역시교육청,남구,교습소,9528,포도나무음악교습소,20061205,20061205,개원,        ,99991231,12,4,예능(대),예능(중),초급,음악, ,Y,N,부산광역시 남구 못골로41번길 13,204동 201호(대연동 대연2차동원로얄듀크),608817,051-759-7397,20231018
C10,부산광역시교육청,남구,교습소,3000014362,플립영어교습소,20150508,20150508,개원,        ,99991231,18,6,입시.검정 및 보습,보통교과,영어(초),보습, ,Y,N,부산광역시 남구 오륙도로 85,", 207호일부 (용호동, 오륙도 에스케이뷰 아파트)",608749,,20231018
C10,부산광역시교육청,남구,교습소,3000014244,피아노스토리음악교습소,20150306,20150306,개원,        ,99991231,50,5,예능(대),예능(중),피아노(초급)주5회,음악, ,Y,N,부산광역시 남구 분포로 113,", 1004동 107호 (용호동, 엘지메트로시티)",608784,,20231018
C10,부산광역시교육청,남구,교습소,10277,하늘소리피아노교습소,20070520,20070517,개원,        ,99991231,20,9,예능(대),예능(중),초급,음악,"초급:120000, 중급1:130000, 중급2:140000, 고급:150000",Y,N,부산광역시 남구 용호로231번길 62,오륙도롯데낙천대아파트 상가401호 (용호동),608747,051-612-5177,20231018
C10,부산광역시교육청,남구,교습소,10967,하늘채수학교습소,20080222,20080222,개원,        ,99991231,45,9,입시.검정 및 보습,보통교과,초등수학A,보습,"초등수학A:170000, 초등수학B:240000, 중등수학A:240000, 중등수학B:360000, 고등수학:500000",N,N,부산광역시 남구 홍곡로320번길 132,"상가동 지하4층2호(용당동, 신대연코오롱하늘채아파트)",608796,051-627-1070,20231018
C10,부산광역시교육청,남구,교습소,3000021236,하얀그림책창의미술교습소,20220928,20220928,개원,        ,99991231,24,8,예능(대),예능(중),A반(초급),미술,"A반(초급):120000, B반(초급):100000, C반(초급):80000, D반(초급):30000, E반(초급):180000",Y,N,부산광역시 남구 고동골로 29,", 111동 205호 (문현동)",48415,null,20240121
C10,부산광역시교육청,남구,교습소,3000021789,하연과학교습소,20230313,20230313,개원,        ,99991231,10,5,입시.검정 및 보습,보통교과,과학A(초등),보습,"과학A(초등):50460, 과학B(초등):55100",Y,N,부산광역시 남구 분포로 115,", B동 316호 (용호동, 힐탑탑플레이스)",48515,null,20240218
C10,부산광역시교육청,남구,교습소,3000013955,하이잉글리쉬(hienglish)영어교습소,20141222,20141222,개원,        ,99991231,63,9,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,부산광역시 남구 진남로18번길 10,", 1층 일부 (대연동)",48444,,20231018
C10,부산광역시교육청,남구,교습소,3000020427,하이잉글리쉬영어교습소,20211102,20211102,개원,        ,99991231,30,6,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 용호로 38-17,", 210동 105호 (용호동, 일신님2차아파트)",48517,,20231018
C10,부산광역시교육청,남구,교습소,3000015590,한림영어교습소,20160715,20160715,개원,        ,99991231,14,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 못골번영로 7,", 2층 (대연동)",48445,,20231018
C10,부산광역시교육청,남구,교습소,3000019448,한밤영어교습소,20200806,20200806,개원,        ,99991231,30,5,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 못골번영로46번길 46,", 3층일부 (대연동, 장원프라빌)",48441,,20231018
C10,부산광역시교육청,남구,교습소,3000014263,한솔플러스수학교습소,20150408,20150408,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,수학초등,보습, ,Y,N,부산광역시 남구 오륙도로 85,", 상가2 207호일부 (용호동, 오륙도 에스케이뷰 아파트)",608749,051-625-4878,20231018
C10,부산광역시교육청,남구,교습소,3000018005,한우리독서토론논술논술교습소,20190116,20190116,개원,        ,99991231,72,9,입시.검정 및 보습,보통교과,일반1,보습·논술,"일반1:140000, 일반2:180000, 일반3:250000, 일반4:110000, 입시1:180000, 입시2:260000, 입시3:330000, 입시4:180000",N,N,부산광역시 남구 홍곡로 360,", 401동 201호 (대연동, 대연파크푸르지오)",48532,,20231018
C10,부산광역시교육청,남구,교습소,12423,해법수학교습소,20090522,20090522,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,수학초등,보습, ,N,N,부산광역시 남구 전포대로20번길 15,문현삼성아파트 상가 125동 105호 (문현동),608780,051-645-2090,20231018
C10,부산광역시교육청,남구,교습소,12922,해법수학교습소,20090821,20090821,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,수학(초등),보습, ,N,N,부산광역시 남구 못골로 91-30,", 2층 (대연동)",608808,051-611-4422,20231018
C10,부산광역시교육청,남구,교습소,3000015737,해법수학교습소,20160909,20160909,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,수학(초등),보습, ,Y,N,부산광역시 남구 양지골로 340,", 2층 일부 (감만동)",48540,,20231018
C10,부산광역시교육청,남구,교습소,14586,해법영어교습소,20100609,20100609,개원,        ,99991231,27,9,입시.검정 및 보습,보통교과,영어(초등저학년),보습,"영어(초등저학년):180000, 영어(초등고학년):200000, 영어(중등):240000",N,N,부산광역시 남구 용주로 36,"302동 202호(용호동,데시앙 해링턴 플레이스 파크시티)",48592,051-612-5902,20231018
C10,부산광역시교육청,남구,교습소,3000016631,혜음국어교습소,20170803,20170803,개원,        ,99991231,25,5,입시.검정 및 보습,보통교과,국어(중등A),보습, ,Y,N,부산광역시 남구 용호로 34,", 상가동 306호 일부 (용호동, 일신프리빌리지)",48517,051-611-4243,20231018
C10,부산광역시교육청,남구,교습소,3000034033,혜인국어교습소,20230731,20230731,개원,        ,        ,0,9,입시.검정 및 보습,,,, ,Y, ,부산광역시 남구 용주로 36,"301동 201호(용호동,데시앙 해링턴 플레이스 파크시티)",48592,,20231018
C10,부산광역시교육청,남구,교습소,3000018372,홈(HOME)수학교습소,20190503,20190503,개원,        ,99991231,14,7,입시.검정 및 보습,보통교과,,보습, ,Y,N,부산광역시 남구 석포로 99,", 3층 (대연동)",48486,,20231018
C10,부산광역시교육청,남구,교습소,3000021302,홍쌤역사교습소,20221031,20221031,개원,        ,99991231,12,6,입시.검정 및 보습,보통교과,역사(초등),보습,"역사(초등):100000, 역사(중등):130000, 역사(고등):150000",Y,N,부산광역시 남구 분포로 115,", 제B동 311호 일부 (용호동, 힐탑탑플레이스)",48515,,20231018
C10,부산광역시교육청,남구,교습소,15348,홍익영재수학교습소,20101230,20101230,개원,        ,99991231,108,9,입시.검정 및 보습,보통교과,수학(초등심화),보습, ,N,N,부산광역시 남구 용호로177번길 63,2층일부 (용호동),608835,051-624-7949,20231018
C10,부산광역시교육청,남구,교습소,15347,홍익영재영어교습소,20101230,20101230,개원,        ,99991231,135,9,입시.검정 및 보습,보통교과,영어(초등심화),보습, ,N,N,부산광역시 남구 용호로177번길 63,2층일부 (용호동),608835,,20231018
﻿C10,부산광역시교육청,남구,교습소,11646,화음미술교습소,20080812,20080812,개원,        ,99991231,21,9,예능(대),예능(중),초급,미술,"초급:140000, 중급:142000, 고급:220800",N,N,부산광역시 남구 유엔로 16,4층일부 (우암동),608841,051-631-9622,20231018
C10,부산광역시교육청,남구,교습소,3000012407,황재영수학전문교습소,20130418,20130418,개원,        ,99991231,20,5,입시.검정 및 보습,보통교과,수학(초),보습, ,Y,N,부산광역시 남구 진남로 110,", 2층 (대연동)",608819,,20231018
C10,부산광역시교육청,남구,학원,3000012875,C&G어학원,20131113,20131113,개원,        ,99991231,50,30,국제화,외국어,실용외국어(유아/초·중·고),실용외국어(유아/초·중·고), ,Y,N,부산광역시 남구 수영로 345,", 115동203호 (대연동,대연 힐스테이트푸르지오)",608806,051-624-3000,20240218
C10,부산광역시교육청,남구,학원,3000018125,COX(콕스)수학학원,20190228,20190228,개원,        ,99991231,36,166,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,부산광역시 남구 분포로 115,", A동 1003호(용호동) (용호동, 힐탑탑플레이스)",48515,,20231018
C10,부산광역시교육청,남구,학원,3000015495,EASY ONE(이지원)기초영어회화전문학원,20160614,20160614,개원,        ,99991231,20,40,국제화,국제,어학(성인),어학(성인), ,Y,N,부산광역시 남구 용소로 14,", 4층 (대연동)",48498,051-628-0579,20231029
C10,부산광역시교육청,남구,학원,3000013223,F(에프)필아트미술학원,20140307,20140307,개원,        ,99991231,80,20,예능(대),예능(중),,미술, ,Y,N,부산광역시 남구 수영로 345,", 115동 301호 (대연동,대연힐스테이트푸르지오)",608806,,20231018
